,tweet,emoji,polarity,emotion
703,"@CNNnews18 @SiddiquiMaha @live_pathikrit @ridhimb Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
704,"@IAPonomarenko Attack is often the best defense! 😢

we need to guard from the #Oligarchs and their #PutinsWar at every level.

Be it #Ukraine, #Russia, #Yemen #Iraq #Israel #Afghanistan 

Thank you #Ukaine for showing us how &amp; we all need to step up!

#StandWithUkriane #NoToWar
#Peace4Climate https://t.co/B79OYMPumx",['😢'],0,3
705,"@U_Tribune Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
706,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
707,"https://t.co/aLOnxH1r9V #westandwithukraine #ukraine WJR: Ukraine Crisis - South London Emergency Meeting
 apr 3th 2022  i am worry in the place in i am so sad for the place 🇺🇦🇺🇦🇺🇦🇺🇦😭😭😭😭💔💔💔💔💔💔💔","['😭', '😭', '😭', '😭']",0,3
708,"@LeoCynosure Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
709,"@ThierryBreton We are trying to save our kids 😭🇺🇦

The whole democratic world must put pressure on the russia until the terrorism is over 🆘

‼️ Stop #bloodytrade to russia
‼️ Give weapons to Ukrainian soldiers
‼️ Tighten sanctions against terrorist

#stopputinNOW #stoprussia #Europe https://t.co/bu1HErMfnf",['😭'],0,3
710,@Glencore @MMEGAntofagasta It's time to leave the Russian market! You сlose your offices and withdraw all permits to sell your products. Russia continues to kill Ukrainian children. Stop supporting terrorism! 😰😢Exit Russia! #standwithukraine,['😢'],0,3
711,@Glencore It's time to leave the Russian market! You сlose your offices and withdraw all permits to sell your products. Russia continues to kill Ukrainian children. Stop supporting terrorism! 😰😢Exit Russia! #standwithukraine,['😢'],0,3
712,"@aajtak Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
713,"Oh thank God, at least the probability of ANOTHER poisoning is eliminated. But seriously, how do you even talk to a fvcking ravenous monster who's only motivation right now is to eat Ukraine whole?? Ugh, fvck you so very much Putin. 😠🤦🏻‍♀️😒 #StandWithUkraine #StopRussia 💙💛 https://t.co/xA3xe35a8r",['😠'],0,4
714,"@TV9Bharatvarsh Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
715,@Glencore @ftlive It's time to leave the Russian market! You сlose your offices and withdraw all permits to sell your products. Russia continues to kill Ukrainian children. Stop supporting terrorism! 😰😢Exit Russia! #standwithukraine,['😢'],0,3
716,"@EuromaidanPR Russia ukraine live videos from the battle field 
#RussiaUkraineWar
#notowar 😔 
#Russia
🏹 ➡️ 
https://t.co/LA5Ew781OW 
 ⬆️ ⏫ 🏹",['😔'],0,3
717,"@ukraine_world @OlekKorn Russia ukraine live videos from the battle field 
#RussiaUkraineWar
#notowar 😔 
#Russia
🏹 ➡️ 
https://t.co/LA5Ew781OW 
 ⬆️",['😔'],0,3
718,"@ukraine_world Russia ukraine live videos from the battle field 
#RussiaUkraineWar
#notowar 😔 
#Russia
🏹 ➡️ 
https://t.co/LA5Ew781OW 
 ⬆️ ⏫ 🏹",['😔'],0,3
719,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
720,@SouthAsiaIndex @trussliz @POTUS @EU_Commission #Ukraine 😂 😂 good slap in the face from you ally India.,"['😂', '😂']",1,1
721,"Russians have mined the corpses.  They've mined the fucking corpses so that decent town folk hoping to bury the dead get their limbs blown off.#Irpin, #Ukraine.🤬 https://t.co/F5uls6auO5",['🤬'],0,4
722,@UAWeapons So two antiquated Mi-24 conducted ingress and egress through the Russian integrated air defense system designed to detect advanced #NATO aircraft...but couldn't strafe a slow moving 30 mile plus convoy in their own territory?! 😂😂😂😂😂🤣🤣🤣 #FalseFlag #LogicImpaired,"['😂', '😂', '😂', '😂', '😂', '🤣', '🤣', '🤣']",1,1
723,@69_really @RebelMonsta just ask the #Ukrainians in #mariupol whether there are any #AZOVNAZIS in town ..🤣🤣🤣🤣you need a dose of copium to cope with the special military operation,"['🤣', '🤣', '🤣', '🤣']",1,1
724,"Air India gives no fucks at all 😂
#Ukraine https://t.co/agSlZsbODh",['😂'],1,1
725,"@maxseddon Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
726,"@mrsorokaa @Babylon13UA Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
727,"#Ukraine
Biden &amp;:NATO to Zelenskyy:-
You are Hero,fighting well with Putin

Zelenskyy to Biden n Nato:
Thanks
Please Give me Aircraft,send your troop..

Biden:-No U r fighting well
U R Hero

Zelenskyy:-ok
Atleast make Ukraine No Fly Zone.

Biden &amp; NATO:-
No
You are Hero.😂😁🔥 https://t.co/C0qih2zfes",['😂'],1,1
728,"@KyivIndependent Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
729,"@NewVoiceUkraine Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
730,"We are going to use 8% of the tokens of the technical tWe will use 8% of the tokens of the technical team for fundraising, 😃

Fundraising costs will be donated to #Ukraine for humanitarian aid. do you support it? 
@VitalikButerin https://t.co/HILiJCHs2L",['😃'],1,1
731,"@ukraine_world Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
732,#putin is trying like a bear 😂 anyone that believes this must be brainwashed https://t.co/cge21oqe5A,['😂'],1,1
733,"@WHOUkraine @WHO_Europe Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
734,"@RFERL @voltvalami @kelleralant @dora_nemeth_ Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
735,"@EU_Commission Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
736,"@GuvHas @YouTube Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
737,"@fpjindia Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
738,"@MykhailoXPIH @olliecarroll @mrsorokaa Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
739,"@jamesdarabrady Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
740,"@TexasRedFox13 Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
741,"@ChuckCallesto BRING IN #NATO TO PROTECT OUR SOUTHERN BORDER!!! 'CAUSE THIS PRESIDENT DOESN'T GIVE A F***!!!! 🤬 
#BuildTheWall",['🤬'],0,4
742,This is so very sad 😔 #StandWithUkraine #PrayForUkraine https://t.co/P4dICLYGSV,['😔'],0,3
743,This is the #Ukrainian military curling team - seen here practicing for next years winter Olympics 😆 https://t.co/lfIyNeoM4j,['😆'],1,1
744,This is the #Ukrainian military curling team - seen here practicing for next years winter Olympics 😆 https://t.co/lfIyNeoM4j,['😆'],1,1
745,This is the #Ukrainian military curling team - seen here practicing for next years winter Olympics 😆 https://t.co/lfIyNeoM4j,['😆'],1,1
746,"Russia is saying that, Ukrainians have attacked the Oil chambers in Belgorod with Helicopters! But didn't Russia say some days ago, that they have completely destroyed all Ukraines aircrafts?? 😂🤣🤔😂🤣 #Ukraine️ #UkraineUnderAttack #Belgorod","['😂', '🤣', '😂', '🤣']",1,1
747,I think this might be mines we saw people (terrifyingly) snaking through. Stomach turned watching this 😅 definitely a case of don’t try this at home. Or anywhere. Ever. #Ukraine https://t.co/LTDJaEvHcM,['😅'],1,1
748,This is the #Ukrainian military curling team - seen here practicing for next years winter Olympics 😆 https://t.co/lfIyNeoM4j,['😆'],1,1
749,I think this might be mines we saw people (terrifyingly) snaking through. Stomach turned watching this 😅 definitely a case of don’t try this at home. Or anywhere. Ever. #Ukraine https://t.co/LTDJaEvHcM,['😅'],1,1
750,When you hear #VladimirPutin he doesn’t want to kill civilians yet you see civilians dead on the road and especially young children who have no idea what’s going on 😡😡😡 #Putin #PutinWarCrimes #PutinsWar #PutinWarCriminal #PutinHitler #PutinIsaWarCriminal #PutinAtWar https://t.co/w4geJFTTjJ,"['😡', '😡', '😡']",0,4
751,This is the #Ukrainian military curling team - seen here practicing for next years winter Olympics 😆 https://t.co/lfIyNeoM4j,['😆'],1,1
752,This is the #Ukrainian military curling team - seen here practicing for next years winter Olympics 😆 https://t.co/lfIyNeoM4j,['😆'],1,1
753,#anonymous  😁😁pedophile is down happy weekend 😊🙋‍♂️🍀🍀🍀🍀❤ https://t.co/EZtIanH1q8,['😊'],1,1
754,I think this might be mines we saw people (terrifyingly) snaking through. Stomach turned watching this 😅 definitely a case of don’t try this at home. Or anywhere. Ever. #Ukraine https://t.co/LTDJaEvHcM,['😅'],1,1
755,Fcuk me! I wouldn’t want to play their Olympic curling team! 🤣🇺🇦 #Ukraine️ #UkraineRussiaWar https://t.co/NcU2t2iPPR,['🤣'],1,1
756,I think this might be mines we saw people (terrifyingly) snaking through. Stomach turned watching this 😅 definitely a case of don’t try this at home. Or anywhere. Ever. #Ukraine https://t.co/LTDJaEvHcM,['😅'],1,1
757,This is the #Ukrainian military curling team - seen here practicing for next years winter Olympics 😆 https://t.co/lfIyNeoM4j,['😆'],1,1
758,"@IAPonomarenko Attack is often the best defense! 😢

we need to guard from the #Oligarchs and their #PutinsWar at every level.

Be it #Ukraine, #Russia, #Yemen #Iraq #Israel #Afghanistan 

Thank you #Ukaine for showing us how &amp; we all need to step up!

#StandWithUkriane #NoToWar
#Peace4Climate https://t.co/B79OYMPumx",['😢'],0,3
759,I think this might be mines we saw people (terrifyingly) snaking through. Stomach turned watching this 😅 definitely a case of don’t try this at home. Or anywhere. Ever. #Ukraine https://t.co/LTDJaEvHcM,['😅'],1,1
760,This is the #Ukrainian military curling team - seen here practicing for next years winter Olympics 😆 https://t.co/lfIyNeoM4j,['😆'],1,1
761,Fcuk me! I wouldn’t want to play their Olympic curling team! 🤣🇺🇦 #Ukraine️ #UkraineRussiaWar https://t.co/NcU2t2iPPR,['🤣'],1,1
762,This is the #Ukrainian military curling team - seen here practicing for next years winter Olympics 😆 https://t.co/lfIyNeoM4j,['😆'],1,1
763,"@PKFLRDA @YahooNews @AP @maddow @AliVelshi @NicolleDWallace @LeaderMcConnell @GOPLeader @SenSchumer @SpeakerPelosi Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
764,"Story of a girl in #Mariupol 🥺

How did we watch and allow this to happen. 😞

https://t.co/xqyQ0A45AQ",['😞'],0,3
765,"@PXP_IS_SCAM Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
766,"@DevyaniKohli1 Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
767,I think this might be mines we saw people (terrifyingly) snaking through. Stomach turned watching this 😅 definitely a case of don’t try this at home. Or anywhere. Ever. #Ukraine https://t.co/LTDJaEvHcM,['😅'],1,1
768,I think this might be mines we saw people (terrifyingly) snaking through. Stomach turned watching this 😅 definitely a case of don’t try this at home. Or anywhere. Ever. #Ukraine https://t.co/LTDJaEvHcM,['😅'],1,1
769,"@ChrizDDv3 Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
770,"#Russia is offering #India $35 discount to *pre war prices* (so $97-35=$62) 

This is almost HALF of what global oil prices (~$110 to $120)

Further it is a Rupee-Ruble offer.

Bunty from US &amp; Bubli from UK are cautiousing us against it. Not sure what they smoked! 🤣 https://t.co/m9DA1LQ6LK",['🤣'],1,1
771,"@ViktorZolotorev Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
772,"@tankslapper Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
773,"@nexta_tv Now don’t want to play Ukraine’s Olympic Curling Team! 🤣👍🇺🇦

#SlavaUkraine #SlavaUkraini https://t.co/RprjKqjFc4",['🤣'],1,1
774,"@surangapereira @NATO Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
775,Such heartbreaking news from #Ukraine today. The inhumanity of humans is overwhelming. 😔,['😔'],0,3
776,"@EuromaidanPR @ZelenskyyUa Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
777,"@IAPonomarenko Attack is often the best defense! 😢

we need to guard from the #Oligarchs and their #PutinsWar at every level.

Be it #Ukraine, #Russia, #Yemen #Iraq #Israel #Afghanistan 

Thank you #Ukaine for showing us how &amp; we all need to step up!

#StandWithUkriane #NoToWar
#Peace4Climate https://t.co/B79OYMPumx",['😢'],0,3
778,"@worldcrunch @MandolineRut @welt Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
779,"The cat captured a Russian soldier in one of the cities of the Kiev region, when soldiers distributed humanitarian aid 😂

#IStandWithPutin #Russia #Putin https://t.co/V5F3eBMpF3",['😂'],1,1
780,"Italian Journalists in #Mariupol documenting the activities of the #AzovBattalion battalions treatment of civilians.. this woman was severely beaten, strangled before having a Swastika painted on her. Note bruising has occurred prior to her death. What she must have endured 😞 https://t.co/Avgfp72UX5",['😞'],0,3
781,"@KyivIndependent Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
782,"@Reuters 😂 Now that’s a good one! #PutinWarCrimes has turned Mariupol into rubble, killed thousands, rapes, looting, murder &amp; blew up an oil depot. But #Ukraine️ hitting an RU oil depot is “awkward?” Now that’s a good one! Does this qualify as stand up in Putin’s barbaric Russia?",['😂'],1,1
783,"@Euan_MacDonald Taking it to Russia 
#Russiaukrainewar
#notowar 😢 
 ⬇️ ↕️ ⬇️ 
https://t.co/zTZge2ouZO",['😢'],0,3
784,@martjacques @Dragondescendan 👍👍👍😓😓😓#USA #eu #nato = evil empire or enemy of the world 💀💀💀,"['😓', '😓', '😓']",0,3
785,"Italian Journalists in #Mariupol documenting the activities of the #AzovBattalion battalions treatment of civilians.. this woman was severely beaten, strangled before having a Swastika painted on her. Note bruising has occurred prior to her death. What she must have endured 😞 https://t.co/Avgfp72UX5",['😞'],0,3
786,"Rise &amp; rise of ruble! Whoever said— #Ruble has been crushed! #Biden 😊 

Biggest powers are locking horns and failing. Lol 

Do I expect Russia to help if China gets adventurous at our borders? No! 
Will US stop meddling in India’s internal affairs? No! 
So… #Popcorn 🥤🤷‍♀️ https://t.co/twD1Cqulgc",['😊'],1,1
787,"Italian Journalists in #Mariupol documenting the activities of the #AzovBattalion battalions treatment of civilians.. this woman was severely beaten, strangled before having a Swastika painted on her. Note bruising has occurred prior to her death. What she must have endured 😞 https://t.co/Avgfp72UX5",['😞'],0,3
